Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
2018-01-07 01:53:00,57,55,93,CALM,0,0,29.24,0.0,Partly Cloudy,2018-01-07T01:25:15Z,75,50,433.54,0.08,3.49,890.0,3.47,49.0,428.37,438.78,...
2018-01-07 02:53:00,56,54,93,NNE,3,0,29.25,0.0,Fair,2018-01-07T02:34:56Z,75,50,431.32,0.07,2.23,641.0,2.24,35.0,427.21,434.84,...
2018-01-07 03:53:00,54,54,100,N,6,0,29.24,0.0,Fair,2018-01-07T03:29:30Z,75,50,434.54,0.09,3.21,1033.0,3.2,56.0,427.06,437.82,...
2018-01-07 04:53:00,53,53,100,CALM,0,0,29.24,0.0,Partly Cloudy,2018-01-07T04:29:30Z,75,50,435.78,0.09,1.45,1037.0,1.41,56.0,432.11,437.66,...
2018-01-07 05:53:00,52,51,97,CALM,0,0,29.25,0.0,Fair,2018-01-07T05:29:30Z,75,50,445.24,0.11,3.85,1041.0,3.69,56.0,436.32,453.65,...
2018-01-07 06:53:00,51,51,100,CALM,0,0,29.26,0.0,Fog,2018-01-07T06:29:30Z,75,50,456.46,0.14,7.47,1042.0,7.46,56.0,445.52,469.53,...
2018-01-07 07:53:00,52,52,100,NNE,3,0,29.27,0.0,Fog,2018-01-07T07:29:30Z,75,50,459.13,0.14,4.11,1040.0,3.89,56.0,452.96,465.47,...
2018-01-07 08:53:00,52,52,100,CALM,0,0,29.28,0.0,Fog,2018-01-07T08:29:30Z,75,50,467.62,0.16,10.48,1044.0,10.39,56.0,455.16,496.58,...
2018-01-07 09:53:00,59,55,87,SW,5,0,29.29,0.0,Fair,2018-01-07T09:29:30Z,75,50,457.43,0.14,7.61,1046.0,7.57,56.0,440.89,472.25,...
2018-01-07 10:53:00,65,54,68,CALM,0,0,29.27,0.0,Fair,2018-01-07T10:20:30Z,75,50,439.39,0.1,1.51,748.0,1.46,40.0,437.1,444.26,...
2018-01-07 11:53:00,68,51,55,CALM,0,0,29.24,0.0,Fair,2018-01-07T11:31:00Z,75,50,444.4,0.1,1.23,823.0,1.17,44.0,442.64,447.1,...
2018-01-07 12:53:00,72,50,46,W,5,0,29.21,0.0,Fair,2018-01-07T12:29:30Z,75,50,445.96,0.11,0.96,1043.0,0.9,56.0,444.13,448.24,...
2018-01-07 13:53:00,74,47,38,WSW,6,0,29.18,0.0,Fair,2018-01-07T13:29:30Z,75,50,445.81,0.11,0.95,1043.0,0.89,56.0,443.72,447.95,...
2018-01-07 14:53:00,75,44,33,CALM,0,0,29.17,0.0,Fair,2018-01-07T14:38:00Z,75,50,443.05,0.09,1.21,522.0,1.17,28.0,441.11,445.3,...
2018-01-07 15:53:00,73,52,48,S,7,0,29.16,0.0,Fair,2018-01-07T15:29:02Z,75,50,449.16,0.12,2.62,1056.0,2.58,58.0,444.47,456.45,...
2018-01-07 16:53:00,70,55,59,SE,6,0,29.17,0.0,Fair,2018-01-07T16:29:54Z,75,50,456.6,0.13,2.43,1040.0,2.36,58.0,454.79,466.18,...
2018-01-07 17:53:00,67,56,68,E,5,0,29.18,0.0,Fair,2018-01-07T17:29:33Z,75,50,461.46,0.14,3.12,995.0,3.08,56.0,457.28,467.81,...
2018-01-07 18:53:00,66,57,73,CALM,0,0,29.18,0.0,Haze,2018-01-07T18:29:33Z,75,50,455.33,0.13,2.7,997.0,2.65,56.0,449.09,459.38,...
2018-01-07 19:53:00,66,56,70,CALM,0,0,29.19,0.0,Cloudy,2018-01-07T19:26:18Z,75,50,443.09,0.1,5.81,909.0,5.85,51.0,435.19,453.45,...
2018-01-07 20:53:00,66,51,59,W,6,0,29.18,0.0,Cloudy,2018-01-07T20:36:25Z,75,50,439.83,0.08,1.13,587.0,1.19,33.0,437.85,443.58,...
2018-01-07 21:53:00,64,58,80,CALM,0,0,29.18,0.0,Haze,2018-01-07T21:29:52Z,75,50,437.55,0.09,1.58,1008.0,1.46,56.0,435.51,442.18,...
2018-01-07 22:53:00,63,57,81,SE,3,0,29.18,0.0,Haze,2018-01-07T22:29:52Z,75,50,437.81,0.09,1.11,1010.0,1.04,56.0,435.88,439.93,...
2018-01-07 23:53:00,64,56,75,CALM,0,0,29.16,0.0,Cloudy,2018-01-07T23:29:52Z,75,50,443.51,0.1,2.1,1011.0,1.96,56.0,439.15,450.82,...
2018-01-08 00:53:00,63,57,81,NNW,3,0,29.16,0.0,Cloudy,2018-01-08T00:29:30Z,75,50,444.77,0.11,1.65,1019.0,1.64,56.0,442.34,448.53,...
2018-01-08 01:53:00,63,55,75,WSW,3,0,29.15,0.0,Cloudy,2018-01-08T01:29:30Z,75,50,448.97,0.12,2.7,1026.0,2.6,56.0,444.63,456.95,...
2018-01-08 02:53:00,63,52,67,W,5,0,29.13,0.0,Cloudy,2018-01-08T02:29:30Z,75,50,459.42,0.14,3.07,1029.0,3.06,56.0,454.79,466.03,...
2018-01-08 03:53:00,62,57,84,CALM,0,0,29.11,0.0,Cloudy,2018-01-08T03:29:30Z,75,50,464.98,0.16,3.37,1031.0,3.1,56.0,458.21,473.79,...
2018-01-08 04:53:00,61,56,83,WNW,5,0,29.12,0.0,Light Rain,2018-01-08T04:21:30Z,75,50,479.33,0.19,4.32,777.0,4.27,42.0,468.82,485.86,...
2018-01-08 05:53:00,61,57,87,W,5,0,29.14,0.0,Cloudy,2018-01-08T05:31:30Z,75,50,474.58,0.15,6.49,796.0,6.2,43.0,457.45,482.44,...
2018-01-08 06:53:00,60,56,86,N,6,0,29.14,0.0,Cloudy,2018-01-08T06:29:30Z,75,50,474.83,0.18,6.81,1039.0,6.58,56.0,463.46,491.42,...
2018-01-08 07:53:00,60,59,96,CALM,0,0,29.13,0.0,Cloudy,2018-01-08T07:29:30Z,75,50,493.55,0.22,9.09,1037.0,8.72,56.0,466.94,505.88,...
2018-01-08 08:53:00,61,59,93,SW,6,0,29.14,0.0,Cloudy,2018-01-08T08:37:08Z,75,50,505.19,0.19,5.04,481.0,5.25,28.0,494.71,510.33,...
2018-01-08 09:53:00,63,57,81,NW,6,0,29.14,0.0,Cloudy,2018-01-08T09:29:37Z,75,50,509.15,0.24,1.78,992.0,1.71,56.0,504.37,513.67,...
2018-01-08 10:53:00,65,58,78,NNW,3,0,29.11,0.0,Cloudy,2018-01-08T10:29:37Z,75,50,513.91,0.25,3.88,994.0,3.87,56.0,506.32,519.63,...
2018-01-08 11:53:00,64,58,80,WSW,5,0,29.08,0.0,Cloudy,2018-01-08T11:29:37Z,75,50,490.85,0.2,11.44,999.0,11.45,56.0,474.44,516.81,...
2018-01-08 12:53:00,63,58,84,CALM,0,0,29.07,0.0,Light Rain,2018-01-08T12:29:37Z,75,50,474.24,0.17,7.99,1001.0,7.34,56.0,456.34,486.58,...
2018-01-08 13:53:00,62,59,90,SE,12,0,29.07,0.0,Light Rain,2018-01-08T13:26:50Z,75,50,526.66,0.29,18.99,928.0,18.9,52.0,482.89,554.38,...
2018-01-08 14:53:00,60,59,96,S,6,0,29.07,0.1,Light Rain,2018-01-08T14:36:57Z,75,50,527.07,0.23,6.19,589.0,6.17,33.0,518.94,538.57,...
2018-01-08 15:53:00,61,59,93,SE,12,0,29.06,0.1,Light Rain,2018-01-08T15:29:14Z,75,50,522.91,0.28,8.47,1011.0,8.01,56.0,501.14,537.06,...
2018-01-08 16:53:00,59,59,100,ESE,10,0,29.05,0.2,Rain,2018-01-08T16:29:30Z,75,50,484.35,0.2,6.79,1016.0,6.16,56.0,470.87,503.15,...
2018-01-08 17:53:00,59,59,100,SSE,13,0,29.05,0.0,Light Rain,2018-01-08T17:29:30Z,75,50,472.84,0.17,14.36,1021.0,14.26,56.0,446.02,495.02,...
2018-01-08 18:53:00,60,58,93,SE,12,0,29.03,0.0,Mostly Cloudy,2018-01-08T18:29:30Z,75,50,449.32,0.12,10.02,1027.0,9.92,56.0,431.11,462.22,...
2018-01-08 19:53:00,60,58,93,SE,13,0,29.01,0.0,Cloudy,2018-01-08T19:29:30Z,75,50,430.54,0.08,3.25,1032.0,2.83,56.0,425.19,437.86,...
2018-01-08 20:53:00,61,57,87,SSE,9,0,28.99,0.0,Light Rain,2018-01-08T20:29:30Z,75,50,439.0,0.1,8.73,1032.0,8.64,56.0,423.27,456.27,...
2018-01-08 21:53:00,62,56,80,SSE,9,0,28.99,0.0,Cloudy,2018-01-08T21:29:30Z,75,50,435.84,0.09,2.8,1036.0,2.57,56.0,430.85,443.37,...
2018-01-08 22:53:00,62,56,80,SE,12,0,28.98,0.0,Cloudy,2018-01-08T22:22:00Z,75,50,434.4,0.09,3.05,776.0,2.64,42.0,427.15,438.14,...
2018-01-08 23:53:00,60,56,86,SE,13,0,28.96,0.0,Light Rain,2018-01-08T23:32:30Z,75,50,436.53,0.08,6.82,761.0,6.79,41.0,428.16,447.58,...
2018-01-09 00:53:00,58,58,100,SE,16,24,28.95,0.1,Light Rain,2018-01-09T00:29:30Z,75,50,440.09,0.1,6.09,1039.0,5.82,56.0,431.22,451.75,...
2018-01-09 01:53:00,57,57,100,SE,12,24,28.92,0.1,Heavy Rain,2018-01-09T01:29:30Z,75,50,439.79,0.1,4.25,1038.0,4.03,56.0,432.8,450.45,...
2018-01-09 02:53:00,59,58,96,ESE,17,28,28.87,0.0,Light Rain,2018-01-09T02:36:30Z,75,50,433.62,0.08,2.05,521.0,1.74,28.0,430.66,437.35,...
2018-01-09 03:53:00,58,58,100,SE,18,25,28.83,0.0,Light Rain,2018-01-09T03:29:30Z,75,50,435.05,0.09,3.29,1040.0,3.14,56.0,427.8,440.7,...
2018-01-09 04:53:00,57,57,100,ESE,21,33,28.79,0.1,Light Rain / Windy,2018-01-09T04:29:52Z,75,50,428.89,0.08,2.34,1032.0,2.24,57.0,424.95,434.38,...
2018-01-09 05:53:00,56,56,100,SSW,26,35,28.81,0.1,Heavy Rain / Windy,2018-01-09T05:29:45Z,75,50,432.22,0.08,2.18,1008.0,1.97,57.0,426.82,437.26,...
2018-01-09 06:53:00,53,53,100,NNE,5,0,28.89,0.3,Light Rain,2018-01-09T06:29:45Z,75,50,435.81,0.09,2.55,992.0,2.26,56.0,430.59,440.55,...
2018-01-09 07:53:00,54,52,93,SE,6,0,28.91,0.0,Cloudy,2018-01-09T07:27:54Z,75,50,434.85,0.09,7.48,961.0,7.43,54.0,422.0,445.82,...
2018-01-09 08:53:00,52,52,100,SSW,6,0,28.95,0.0,Light Rain,2018-01-09T08:37:32Z,75,50,417.26,0.05,0.95,555.0,0.84,31.0,415.14,418.93,...
2018-01-09 09:53:00,54,53,97,ESE,14,24,28.97,0.0,Light Rain,2018-01-09T09:29:07Z,75,50,419.68,0.06,1.58,999.0,1.5,56.0,416.49,423.09,...
2018-01-09 10:53:00,54,53,97,E,12,0,28.96,0.2,Heavy Rain,2018-01-09T10:29:07Z,75,50,422.75,0.06,2.37,1002.0,2.3,56.0,418.12,426.78,...
2018-01-09 11:53:00,56,54,93,SSE,9,0,28.93,0.1,Light Rain,2018-01-09T11:29:07Z,75,50,424.34,0.07,1.6,1005.0,1.53,56.0,420.53,426.99,...
2018-01-09 12:53:00,54,53,97,SE,13,0,28.9,0.1,T-Storm,2018-01-09T12:28:51Z,75,50,423.33,0.07,1.55,1008.0,1.43,56.0,420.45,425.98,...
2018-01-09 13:53:00,54,54,100,SE,15,0,28.88,0.2,Rain,2018-01-09T13:29:01Z,75,50,423.16,0.07,2.12,1008.0,1.89,56.0,419.6,428.85,...
2018-01-09 14:53:00,53,53,100,SSE,7,0,28.88,0.3,Heavy Rain,2018-01-09T14:29:30Z,75,50,422.36,0.07,3.84,1012.0,3.31,56.0,416.1,432.29,...
2018-01-09 15:53:00,54,53,97,E,8,0,28.89,0.1,Light Rain,2018-01-09T15:29:30Z,75,50,419.83,0.06,2.58,1020.0,2.49,56.0,415.27,426.7,...
2018-01-09 16:53:00,53,52,96,WSW,6,0,28.92,0.0,Mostly Cloudy,2018-01-09T16:23:00Z,75,50,427.17,0.07,7.46,803.0,7.39,44.0,419.35,445.02,...
2018-01-09 17:53:00,53,53,100,NW,3,0,28.94,0.0,Cloudy,2018-01-09T17:33:00Z,75,50,424.1,0.06,2.42,736.0,2.36,40.0,419.84,427.56,...
2018-01-09 18:53:00,53,53,100,CALM,0,0,28.95,0.0,Mostly Cloudy,2018-01-09T18:29:30Z,75,50,425.17,0.07,3.47,1029.0,3.36,56.0,419.03,432.72,...
2018-01-09 19:53:00,52,51,97,W,6,0,28.98,0.0,Fair,2018-01-09T19:29:30Z,75,50,417.75,0.06,4.35,1029.0,4.31,56.0,413.66,426.89,...
2018-01-09 20:53:00,50,50,100,CALM,0,0,29.01,0.0,Fair,2018-01-09T20:36:00Z,75,50,413.54,0.05,0.87,513.0,0.83,28.0,412.38,415.47,...
2018-01-09 21:53:00,51,49,92,CALM,0,0,29.03,0.0,Partly Cloudy,2018-01-09T21:30:05Z,75,50,415.18,0.05,1.71,993.0,1.68,56.0,412.66,419.67,...
2018-01-09 22:53:00,49,49,100,CALM,0,0,29.03,0.0,Fair,2018-01-09T22:29:48Z,75,50,417.25,0.06,1.56,984.0,1.52,56.0,414.89,420.35,...
2018-01-09 23:53:00,48,48,100,CALM,0,0,29.06,0.0,Fair,2018-01-09T23:29:48Z,75,50,418.41,0.06,1.89,989.0,1.77,56.0,415.08,422.28,...
2018-01-10 00:53:00,48,48,100,N,3,0,29.07,0.0,Fair,2018-01-10T00:29:48Z,75,50,417.97,0.06,3.16,993.0,3.05,56.0,413.42,423.67,...
2018-01-10 01:53:00,47,47,100,CALM,0,0,29.09,0.0,Fair,2018-01-10T01:28:25Z,75,50,421.35,0.06,3.68,978.0,3.35,55.0,416.86,434.94,...
2018-01-10 02:53:00,46,46,100,WSW,7,0,29.1,0.0,Fair,2018-01-10T02:38:04Z,75,50,429.17,0.07,1.1,536.0,1.09,30.0,426.81,430.96,...
2018-01-10 03:53:00,46,46,100,CALM,0,0,29.1,0.0,Fair,2018-01-10T03:29:11Z,75,50,431.87,0.08,5.68,1000.0,5.4,56.0,420.18,446.73,...
2018-01-10 04:53:00,45,45,100,W,5,0,29.12,0.0,Fair,2018-01-10T04:28:51Z,75,50,436.47,0.09,7.7,1006.0,7.74,56.0,423.05,448.61,...
2018-01-10 05:53:00,46,46,100,N,6,0,29.15,0.0,Partly Cloudy,2018-01-10T05:29:30Z,75,50,433.89,0.09,2.48,1009.0,2.37,56.0,427.65,437.67,...
2018-01-10 06:53:00,45,45,100,CALM,0,0,29.16,0.0,Fair,2018-01-10T06:29:30Z,75,50,441.76,0.1,8.59,1013.0,8.5,56.0,428.9,466.97,...
2018-01-10 07:53:00,46,46,100,WNW,5,0,29.19,0.0,Fair,2018-01-10T07:29:30Z,75,50,451.23,0.12,3.54,1017.0,3.33,56.0,443.08,457.18,...
2018-01-10 08:53:00,51,49,92,SW,3,0,29.22,0.0,Fair,2018-01-10T08:29:30Z,75,50,467.85,0.16,10.72,1017.0,10.75,56.0,449.77,483.6,...
2018-01-10 09:53:00,54,50,86,SW,5,0,29.25,0.0,Fair,2018-01-10T09:29:30Z,75,50,478.05,0.18,8.13,1019.0,8.15,56.0,462.54,495.51,...
2018-01-10 10:53:00,58,50,75,SSE,5,0,29.24,0.0,Fair,2018-01-10T10:23:30Z,75,50,458.58,0.14,4.68,823.0,4.6,45.0,451.65,466.93,...
2018-01-10 11:53:00,60,50,69,CALM,0,0,29.22,0.0,Fair,2018-01-10T11:34:00Z,75,50,448.56,0.1,2.28,696.0,1.84,38.0,444.56,452.04,...
2018-01-10 12:53:00,62,50,65,SSE,3,0,29.19,0.0,Fair,2018-01-10T12:29:30Z,75,50,454.11,0.13,4.55,1028.0,4.33,56.0,444.14,461.91,...
2018-01-10 13:53:00,63,49,60,S,5,0,29.18,0.0,Fair,2018-01-10T13:29:30Z,75,50,460.99,0.15,4.81,1027.0,4.31,56.0,446.93,466.28,...
2018-01-10 14:53:00,65,51,61,SSW,6,0,29.18,0.0,Fair,2018-01-10T14:35:00Z,75,50,473.78,0.14,7.67,512.0,7.07,28.0,462.92,485.15,...
2018-01-10 15:53:00,63,52,67,SSE,9,0,29.19,0.0,Fair,2018-01-10T15:29:30Z,75,50,477.9,0.18,5.34,1024.0,4.36,56.0,467.83,488.16,...
2018-01-10 16:53:00,62,52,70,SE,8,0,29.21,0.0,Cloudy,2018-01-10T16:29:30Z,75,50,479.87,0.19,8.99,1024.0,8.8,56.0,468.61,495.36,...
2018-01-10 17:53:00,61,50,67,NE,13,0,29.23,0.0,Fair,2018-01-10T17:29:29Z,75,50,457.12,0.14,9.53,1038.0,9.48,58.0,442.19,473.47,...
2018-01-10 18:53:00,58,53,84,VAR,7,0,29.24,0.0,Partly Cloudy,2018-01-10T18:29:56Z,75,50,441.12,0.1,3.44,998.0,3.37,57.0,434.58,447.4,...
2018-01-10 19:53:00,56,53,90,SE,5,0,29.26,0.0,Fair,2018-01-10T19:29:28Z,75,50,434.09,0.09,2.72,985.0,2.54,56.0,428.47,441.55,...
2018-01-10 20:53:00,56,53,90,ESE,9,0,29.28,0.0,Fair,2018-01-10T20:39:06Z,75,50,435.88,0.08,1.29,495.0,1.11,28.0,434.59,439.7,...
2018-01-10 21:53:00,54,53,97,NNW,3,0,29.29,0.0,Fair,2018-01-10T21:29:18Z,75,50,436.3,0.09,2.29,989.0,2.25,56.0,431.55,439.71,...
2018-01-10 22:53:00,53,52,96,CALM,0,0,29.29,0.0,Fair,2018-01-10T22:29:18Z,75,50,439.1,0.09,2.01,992.0,1.95,56.0,436.56,444.44,...
2018-01-10 23:53:00,50,50,100,N,5,0,29.29,0.0,Fair,2018-01-10T23:29:18Z,75,50,446.22,0.11,1.27,995.0,1.17,56.0,442.81,448.12,...
2018-01-11 00:53:00,53,48,83,CALM,0,0,29.35,0.0,Fair,2018-01-11T00:29:18Z,75,50,445.12,0.11,1.65,999.0,1.59,56.0,441.74,448.91,...
2018-01-11 01:53:00,51,48,89,CALM,0,0,29.35,0.0,Fair,2018-01-11T01:29:14Z,75,50,445.63,0.11,2.68,1002.0,2.63,56.0,440.77,449.35,...
2018-01-11 02:53:00,50,47,89,NNE,3,0,29.34,0.0,Fair,2018-01-11T02:29:30Z,75,50,446.17,0.11,1.61,1008.0,1.49,56.0,442.48,448.9,...
2018-01-11 03:53:00,49,46,90,CALM,0,0,29.33,0.0,Fair,2018-01-11T03:29:30Z,75,50,448.52,0.12,2.65,1012.0,2.55,56.0,444.71,454.37,...
2018-01-11 04:53:00,50,47,89,CALM,0,0,29.33,0.0,Fair,2018-01-11T04:24:30Z,75,50,453.2,0.13,5.11,849.0,4.95,47.0,445.27,464.05,...
2018-01-11 05:53:00,49,46,90,CALM,0,0,29.33,0.0,Fair,2018-01-11T05:34:30Z,75,50,493.83,0.18,6.55,675.0,6.25,37.0,480.46,502.83,...
2018-01-11 06:53:00,49,46,90,WSW,6,0,29.34,0.0,Fair,2018-01-11T06:29:30Z,75,50,487.4,0.21,5.8,1024.0,5.14,56.0,474.55,496.81,...
2018-01-11 07:53:00,51,46,83,CALM,0,0,29.35,0.0,Fair,2018-01-11T07:29:30Z,75,50,477.39,0.18,7.41,1024.0,7.18,56.0,463.1,490.59,...
2018-01-11 08:53:00,58,48,70,CALM,0,0,29.36,0.0,Partly Cloudy,2018-01-11T08:34:30Z,75,50,463.01,0.13,5.69,529.0,4.98,29.0,453.92,474.58,...
2018-01-11 09:53:00,63,47,56,E,3,0,29.36,0.0,Fair,2018-01-11T09:29:30Z,75,50,462.94,0.15,5.81,1025.0,5.44,56.0,453.91,475.27,...
2018-01-11 10:53:00,74,42,32,CALM,0,0,29.33,0.0,Fair,2018-01-11T10:29:31Z,75,50,449.42,0.12,7.28,1008.0,7.02,57.0,436.84,471.12,...
2018-01-11 11:53:00,77,38,24,NW,8,0,29.3,0.0,Partly Cloudy,2018-01-11T11:29:03Z,75,50,462.26,0.14,7.85,981.0,7.93,56.0,447.34,475.78,...
2018-01-11 12:53:00,79,40,25,ESE,9,0,29.26,0.0,Fair,2018-01-11T12:29:03Z,75,50,479.11,0.18,17.4,980.0,17.18,56.0,460.21,515.74,...
2018-01-11 13:53:00,75,49,40,ESE,7,0,29.26,0.0,Partly Cloudy,2018-01-11T13:29:03Z,75,50,502.08,0.23,13.88,982.0,13.74,56.0,471.79,526.19,...
2018-01-11 14:53:00,74,49,41,SE,7,0,29.25,0.0,Partly Cloudy,2018-01-11T14:38:43Z,75,50,552.56,0.26,17.46,481.0,17.94,28.0,510.18,590.86,...
2018-01-11 15:53:00,73,51,46,ESE,5,0,29.25,0.0,Partly Cloudy,2018-01-11T15:29:22Z,75,50,519.7,0.27,18.8,987.0,17.88,56.0,492.28,557.07,...
2018-01-11 16:53:00,71,53,53,CALM,0,0,29.25,0.0,Partly Cloudy,2018-01-11T16:29:22Z,75,50,483.03,0.19,28.11,997.0,28.02,56.0,438.13,525.65,...
2018-01-11 17:53:00,68,55,63,E,3,0,29.26,0.0,Partly Cloudy,2018-01-11T17:29:22Z,75,50,443.01,0.1,2.85,1007.0,2.74,56.0,438.18,448.85,...
2018-01-11 18:53:00,64,55,72,CALM,0,0,29.27,0.0,Fair,2018-01-11T18:29:30Z,75,50,445.54,0.11,1.68,1010.0,1.47,56.0,442.78,449.9,...
2018-01-11 19:53:00,61,55,81,CALM,0,0,29.27,0.0,Fair,2018-01-11T19:29:30Z,75,50,449.7,0.12,3.58,1012.0,3.55,56.0,444.94,455.61,...
2018-01-11 20:53:00,62,50,65,NNW,5,0,29.28,0.0,Fair,2018-01-11T20:29:30Z,75,50,454.69,0.13,2.1,1013.0,1.85,56.0,452.16,460.03,...
2018-01-11 21:53:00,58,48,70,CALM,0,0,29.29,0.0,Fair,2018-01-11T21:29:30Z,75,50,455.99,0.13,1.22,1013.0,1.14,56.0,450.85,458.76,...
2018-01-11 22:53:00,56,49,77,CALM,0,0,29.31,0.0,Fair,2018-01-11T22:25:00Z,75,50,453.99,0.13,4.51,867.0,4.02,48.0,448.62,463.89,...
2018-01-11 23:53:00,58,46,65,W,5,0,29.3,0.0,Partly Cloudy,2018-01-11T23:35:00Z,75,50,468.09,0.14,2.69,655.0,2.28,36.0,465.34,473.13,...
2018-01-12 00:53:00,53,48,83,CALM,0,0,29.35,0.0,Fair,2018-01-12T00:29:30Z,75,50,471.35,0.17,1.63,1022.0,1.6,56.0,468.51,476.37,...
2018-01-12 01:53:00,51,48,89,CALM,0,0,29.35,0.0,Fair,2018-01-12T01:29:30Z,75,50,472.36,0.17,5.73,1022.0,4.93,56.0,467.28,490.59,...
2018-01-12 02:53:00,50,47,89,NNE,3,0,29.34,0.0,Fair,2018-01-12T02:34:00Z,75,50,481.94,0.16,5.97,529.0,5.95,29.0,476.02,497.36,...
2018-01-12 03:53:00,49,46,90,CALM,0,0,29.33,0.0,Fair,2018-01-12T03:29:46Z,75,50,514.72,0.27,40.42,1008.0,40.99,56.0,473.94,584.73,...
2018-01-12 04:53:00,50,47,89,CALM,0,0,29.33,0.0,Fair,2018-01-12T04:29:07Z,75,50,565.98,0.37,14.9,961.0,14.54,56.0,528.81,589.16,...
2018-01-12 05:53:00,49,46,90,CALM,0,0,29.33,0.0,Fair,2018-01-12T05:29:07Z,75,50,554.87,0.34,7.96,972.0,7.51,56.0,540.48,570.57,...
2018-01-12 06:53:00,49,46,90,WSW,6,0,29.34,0.0,Fair,2018-01-12T06:29:07Z,75,50,558.96,0.35,25.68,973.0,25.78,56.0,506.4,604.88,...
2018-01-12 07:53:00,51,46,83,CALM,0,0,29.35,0.0,Fair,2018-01-12T07:29:07Z,75,50,545.65,0.32,16.81,983.0,16.7,56.0,514.49,574.13,...
2018-01-12 08:53:00,58,48,70,CALM,0,0,29.36,0.0,Partly Cloudy,2018-01-12T08:38:19Z,75,50,520.58,0.21,11.51,488.0,11.53,28.0,505.64,547.87,...
2018-01-12 09:53:00,63,47,56,E,3,0,29.36,0.0,Fair,2018-01-12T09:29:26Z,75,50,521.98,0.27,8.48,991.0,8.2,56.0,510.84,544.97,...
2018-01-12 10:53:00,74,42,32,CALM,0,0,29.33,0.0,Fair,2018-01-12T10:29:05Z,75,50,516.06,0.26,8.78,993.0,8.26,56.0,504.44,541.74,...
2018-01-12 11:53:00,77,38,24,NW,8,0,29.3,0.0,Partly Cloudy,2018-01-12T11:29:06Z,75,50,509.6,0.25,5.07,994.0,4.83,56.0,501.81,524.73,...
2018-01-12 12:53:00,79,40,25,ESE,9,0,29.26,0.0,Fair,2018-01-12T12:29:30Z,75,50,504.09,0.24,10.59,1000.0,10.46,56.0,477.9,517.01,...
2018-01-12 13:53:00,75,49,40,ESE,7,0,29.26,0.0,Partly Cloudy,2018-01-12T13:29:30Z,75,50,499.39,0.23,8.6,1007.0,8.5,56.0,482.08,514.03,...
2018-01-12 14:53:00,74,49,41,SE,7,0,29.25,0.0,Partly Cloudy,2018-01-12T14:29:30Z,75,50,512.61,0.26,6.68,1010.0,6.52,56.0,496.71,525.09,...
2018-01-12 15:53:00,73,51,46,ESE,5,0,29.25,0.0,Partly Cloudy,2018-01-12T15:29:30Z,75,50,529.64,0.3,5.01,1012.0,4.64,56.0,519.66,541.58,...
2018-01-12 16:53:00,71,53,53,CALM,0,0,29.25,0.0,Partly Cloudy,2018-01-12T16:25:30Z,75,50,525.47,0.3,9.92,890.0,9.67,49.0,501.65,538.84,...
2018-01-12 17:53:00,68,55,63,E,3,0,29.26,0.0,Partly Cloudy,2018-01-12T17:36:00Z,75,50,499.14,0.19,4.58,619.0,4.49,34.0,477.38,503.77,...
2018-01-12 18:53:00,64,55,72,CALM,0,0,29.27,0.0,Fair,2018-01-12T18:29:30Z,75,50,489.29,0.21,3.46,1022.0,3.26,56.0,479.08,495.08,...
2018-01-12 19:53:00,61,55,81,CALM,0,0,29.27,0.0,Fair,2018-01-12T19:29:30Z,75,50,476.26,0.18,4.78,1022.0,4.73,56.0,464.73,487.71,...
2018-01-12 20:53:00,62,50,65,NNW,5,0,29.28,0.0,Fair,2018-01-12T20:33:00Z,75,50,479.65,0.16,3.36,529.0,2.97,29.0,473.54,483.92,...
2018-01-12 21:53:00,58,48,70,CALM,0,0,29.29,0.0,Fair,2018-01-12T21:29:30Z,75,50,474.06,0.18,3.22,1020.0,3.03,56.0,467.99,485.34,...
2018-01-12 22:53:00,56,49,77,CALM,0,0,29.31,0.0,Fair,2018-01-12T22:29:30Z,75,50,478.74,0.19,3.27,1016.0,3.2,56.0,469.67,486.0,...
2018-01-12 23:53:00,58,46,65,W,5,0,29.3,0.0,Partly Cloudy,2018-01-12T23:29:36Z,75,50,485.39,0.2,12.36,993.0,12.56,56.0,471.11,504.35,...
2018-01-13 00:53:00,56,45,67,N,5,0,29.29,0.0,Fair,2018-01-13T00:29:15Z,75,50,504.91,0.23,2.58,971.0,2.59,56.0,500.27,510.13,...
2018-01-13 01:53:00,53,45,74,CALM,0,0,29.29,0.0,Partly Cloudy,2018-01-13T01:29:15Z,75,50,511.67,0.25,4.59,972.0,4.36,56.0,504.39,529.45,...
2018-01-13 02:53:00,53,44,71,CALM,0,0,29.28,0.0,Fair,2018-01-13T02:37:32Z,75,50,535.39,0.23,18.51,479.0,18.57,28.0,509.58,569.49,...
2018-01-13 03:53:00,51,42,71,CALM,0,0,29.28,0.0,Fair,2018-01-13T03:29:33Z,75,50,579.34,0.4,16.64,974.0,16.37,56.0,553.23,608.77,...
